Tempo (s),Tens√£o (V),Corrente (A)
0.511,0.01345965672653233,1.6824570908165412e-06
0.512,0.013292458185391471,1.661557273173934e-06
0.513,0.013127336617885808,1.6409170772357261e-06
0.514,0.012964266223434454,1.6205332779293066e-06
0.515,0.012803221521956515,1.6004026902445644e-06
0.516,0.012644177349889736,1.580522168736217e-06
0.517,0.012487108856258658,1.5608886070323323e-06
0.518,0.012331991498791602,1.5414989373489503e-06
0.519,0.012178801040085853,1.5223501300107317e-06
0.52,0.012027513543820579,1.5034391929775723e-06
0.521,0.011878105371016695,1.4847631713770869e-06
0.522,0.011730553176343224,1.466319147042903e-06
0.523,0.011584833904469554,1.4481042380586944e-06
0.524,0.011440924786462995,1.4301155983078744e-06
0.525,0.011298803336231053,1.4123504170288818e-06
0.526,0.01115844734700799,1.3948059183759988e-06
0.527,0.011019834887884937,1.377479360985617e-06
0.528,0.010882944300383142,1.3603680375478928e-06
0.529,0.010747754195069814,1.3434692743837267e-06
0.53,0.010614243448215932,1.3267804310269916e-06
0.531,0.01048239119849568,1.3102988998119602e-06
0.532,0.010352176843726784,1.294022105465848e-06
0.533,0.010223580037651387,1.2779475047064234e-06
0.534,0.010096580686756916,1.2620725858446146e-06
0.535,0.009971158947136396,1.2463948683920495e-06
0.536,0.009847295221387848,1.230911902673481e-06
0.537,0.009724970155552118,1.2156212694440147e-06
0.538,0.0096041646360888,1.2005205795111e-06
0.539,0.009484859786889694,1.1856074733612117e-06
0.54,0.009367036966329395,1.1708796207911744e-06
0.541,0.009250677764352462,1.1563347205440577e-06
0.542,0.00913576399959686,1.1419704999496074e-06
0.543,0.00902227771655305,1.1277847145691312e-06
0.544,0.008910201182758419,1.1137751478448025e-06
0.545,0.008799516886026546,1.0999396107533182e-06
0.546,0.008690207531710863,1.0862759414638579e-06
0.547,0.008582256040002375,1.0727820050002969e-06
0.548,0.008475645543260872,1.0594556929076091e-06
0.549,0.00837035938337934,1.0462949229224174e-06
0.55,0.008266381109181096,1.033297638647637e-06
0.551,0.008163694473849237,1.0204618092311545e-06
0.552,0.008062283432388084,1.0077854290485105e-06
0.553,0.007962132139116083,9.952665173895104e-07
0.554,0.007863224945189902,9.829031181487377e-07
0.555,0.007765546396159264,9.70693299519908e-07
0.556,0.007669081229552159,9.586351536940198e-07
0.557,0.007573814372490032,9.46726796561254e-07
0.558,0.007479730939332651,9.349663674165814e-07
0.559,0.007386816229352172,9.233520286690215e-07
0.56,0.007295055724436123,9.118819655545154e-07
0.561,0.00720443508681893,9.005543858523663e-07
0.562,0.007114940156841584,8.893675196051981e-07
0.5630000000000001,0.0070265569507392015,8.783196188424002e-07
0.5640000000000001,0.006939271658456014,8.674089573070017e-07
0.5650000000000001,0.006853070641487518,8.566338301859397e-07
0.5660000000000001,0.0067679404307494405,8.459925538436801e-07
0.5670000000000001,0.006683867724473144,8.35483465559143e-07
0.5680000000000001,0.006600839386127231,8.251049232659039e-07
0.5690000000000001,0.006518842442364912,8.14855305295614e-07
0.5700000000000001,0.006437864080996901,8.047330101246126e-07
0.5710000000000001,0.006357891648989481,7.947364561236851e-07
0.5720000000000001,0.006278912650487453,7.848640813109316e-07
0.5730000000000001,0.006200914744861605,7.751143431077006e-07
0.5740000000000001,0.006123885744780501,7.654857180975626e-07
0.5750000000000001,0.006047813614306161,7.559767017882701e-07
0.5760000000000001,0.005972686467013428,7.465858083766786e-07
0.577,0.005898492564132702,7.373115705165878e-07
0.578,0.005825220312715688,7.28152539089461e-07
0.579,0.005752858263824044,7.191072829780055e-07
0.58,0.005681395110740397,7.101743888425496e-07
0.581,0.005610819687201693,7.013524609002116e-07
0.582,0.005541120965654414,6.926401207068018e-07
0.583,0.005472288055531518,6.840360069414398e-07
0.584,0.005404310201550755,6.755387751938444e-07
0.585,0.005337176782034143,6.671470977542679e-07
0.586,0.00527087730724829,6.588596634060363e-07
0.587,0.005205401417765378,6.506751772206722e-07
0.588,0.005140738882844463,6.425923603555579e-07
0.589,0.005076879598832907,6.346099498541134e-07
0.59,0.005013813587587665,6.267266984484581e-07
0.591,0.0049515309949161625,6.189413743645203e-07
0.592,0.004890022089036583,6.112527611295729e-07
0.593,0.004829277259057243,6.036596573821555e-07
0.594,0.004769287013474872,5.96160876684359e-07
0.595,0.0047100419786915496,5.887552473364437e-07
0.596,0.004651532897550049,5.814416121937562e-07
0.597,0.004593750627887408,5.742188284859259e-07
0.598,0.004536686141106432,5.67085767638304e-07
0.599,0.0044803305207649635,5.600413150956205e-07
0.6,0.004424674961182669,5.530843701478336e-07
0.601,0.004369710766065133,5.462138457581416e-07
0.602,0.0043154293471450375,5.394286683931297e-07
0.603,0.004261822222840242,5.327277778550303e-07
0.604,0.00420888101692851,5.261101271160638e-07
0.605,0.0041565974572387076,5.195746821548385e-07
0.606,0.004104963374358266,5.131204217947833e-07
0.607,0.004053970700356678,5.067463375445847e-07
0.608,0.004003611467524887,5.004514334406109e-07
0.609,0.003953877807130308,4.942347258912884e-07
0.61,0.00390476194818732,4.88095243523415e-07
0.611,0.0038562562162430397,4.820320270303799e-07
0.612,0.003808353032178158,4.760441290222698e-07
0.613,0.0037610449110227085,4.7013061387783857e-07
0.614,0.003714324460786512,4.64290557598314e-07
0.615,0.003668184381304165,4.5852304766302065e-07
0.616,0.0036226174630943756,4.5282718288679697e-07
0.617,0.003577616586233471,4.472020732791839e-07
0.618,0.0035331747192428793,4.416468399053599e-07
0.619,0.0034892849179904693,4.361606147488087e-07
0.62,0.0034459403246055002,4.3074254057568754e-07
0.621,0.003403134166407071,4.2539177080088393e-07
0.622,0.0033608597548458762,4.201074693557345e-07
0.623,0.003319110484459096,4.1488881055738696e-07
0.624,0.0032778798318382945,4.0973497897978684e-07
0.625,0.003237161354610116,4.046451693262645e-07
0.626,0.0031969486904296516,3.9961858630370645e-07
0.627,0.003157235555986312,3.94654444498289e-07
0.628,0.0031180157460220384,3.897519682527548e-07
0.629,0.003079283132361733,3.8491039154521664e-07
0.63,0.0030410316629557095,3.801289578694637e-07
0.631,0.0030032553609340494,3.754069201167562e-07
0.632,0.0029659483236727058,3.7074354045908823e-07
0.633,0.002929104721871208,3.66138090233901e-07
0.634,0.0028927187986418092,3.6158984983022615e-07
0.635,0.0028567848686099806,3.570981085762476e-07
0.636,0.002821297317026046,3.5266216462825577e-07
0.637,0.002786250598887871,3.482813248609839e-07
0.638,0.0027516392380744453,3.4395490475930565e-07
0.639,0.00271745782649022,3.396822283112775e-07
0.64,0.002683701023220095,3.3546262790251187e-07
0.641,0.0026503635536948822,3.312954442118603e-07
0.642,0.0026174402088671362,3.2718002610839204e-07
0.643,0.0025849258443972536,3.231157305496567e-07
0.644,0.002552815379849626,3.1910192248120326e-07
0.645,0.002521103797898848,3.15137974737356e-07
0.646,0.0024897861435457173,3.1122326794321465e-07
0.647,0.00245885752334302,3.073571904178775e-07
0.648,0.002428313104630934,3.035391380788668e-07
0.649,0.0023981481147818838,2.9976851434773545e-07
0.65,0.002368357840454843,2.960447300568554e-07
0.651,0.0023389376268588345,2.9236720335735434e-07
0.652,0.002309882877025624,2.88735359628203e-07
0.653,0.002281189051091446,2.8514863138643077e-07
0.654,0.0022528516655876125,2.8160645819845157e-07
0.655,0.002224866292739993,2.7810828659249915e-07
0.656,0.0021972285597771403,2.7465356997214254e-07
0.657,0.0021699341482470445,2.712417685308806e-07
0.658,0.002142978793342382,2.678723491677978e-07
0.659,0.0021163582832340994,2.645447854042624e-07
0.66,0.0020900684584133403,2.6125855730166756e-07
0.661,0.0020641052110414817,2.580131513801852e-07
0.662,0.0020384644843083072,2.548080605385384e-07
0.663,0.0020131422717980935,2.516427839747617e-07
0.664,0.001988134616863615,2.4851682710795184e-07
0.665,0.001963437612007916,2.4542970150098946e-07
0.666,0.0019390473982737343,2.4238092478421677e-07
0.667,0.0019149601646405593,2.393700205800699e-07
0.668,0.0018911721474291258,2.3639651842864073e-07
0.669,0.0018676796297133445,2.3345995371416806e-07
0.67,0.001844478940739533,2.3055986759244162e-07
0.671,0.0018215664553528303,2.276958069191038e-07
0.672,0.0017989385934307856,2.248673241788482e-07
0.673,0.0017765918193239332,2.2207397741549166e-07
0.674,0.0017545226413033512,2.193153301629189e-07
0.675,0.0017327276110150802,2.1659095137688502e-07
0.676,0.0017112033229412888,2.139004153676611e-07
0.677,0.0016899464138681803,2.1124330173352255e-07
0.678,0.0016689535623604613,2.0861919529505767e-07
0.679,0.0016482214882423706,2.0602768603029633e-07
0.68,0.0016277469520851533,2.0346836901064418e-07
0.681,0.0016075267547008734,2.0094084433760916e-07
0.682,0.001587557736642557,1.9844471708031961e-07
0.683,0.0015678367777105023,1.959795972138128e-07
0.684,0.0015483607964647506,1.9354509955809383e-07
0.685,0.001529126749743614,1.9114084371795176e-07
0.686,0.0015101316321881545,1.8876645402351932e-07
0.687,0.001491372475772614,1.8642155947157674e-07
0.6880000000000001,0.0014728463493406336,1.841057936675792e-07
0.6890000000000001,0.0014545503581472642,1.8181879476840803e-07
0.6900000000000001,0.0014364816434066638,1.7956020542583298e-07
0.6910000000000001,0.0014186373818453875,1.7732967273067345e-07
0.6920000000000001,0.0014010147852612674,1.7512684815765844e-07
0.6930000000000001,0.0013836111000877286,1.7295138751096606e-07
0.6940000000000001,0.0013664236069635596,1.7080295087044494e-07
0.6950000000000001,0.0013494496203079892,1.6868120253849865e-07
0.6960000000000001,0.001332686487901066,1.6658581098763325e-07
0.6970000000000001,0.0013161315904692513,1.6451644880865642e-07
0.6980000000000001,0.0012997823412761358,1.6247279265951697e-07
0.6990000000000001,0.0012836361857182746,1.6045452321478432e-07
0.7000000000000001,0.00126769060092601,1.5846132511575125e-07
0.7010000000000001,0.0012519430953692745,1.5649288692115932e-07
0.7020000000000001,0.0012363912084682905,1.545489010585363e-07
0.7030000000000001,0.0012210325102090852,1.5262906377613565e-07
0.704,0.0012058646007638142,1.5073307509547677e-07
0.705,0.0011908851101157588,1.4886063876446985e-07
0.706,0.0011760916976890357,1.4701146221112945e-07
0.707,0.0011614820519828535,1.4518525649785668e-07
0.708,0.0011470538902103454,1.4338173627629318e-07
0.709,0.0011328049579418839,1.416006197427355e-07
0.71,0.0011187330287528083,1.3984162859410104e-07
0.711,0.0011048359038755573,1.3810448798444466e-07
0.712,0.0010911114118560931,1.3638892648201166e-07
0.713,0.001077557408214613,1.3469467602682664e-07
0.714,0.0010641717751104756,1.3302147188880946e-07
0.715,0.0010509524210112718,1.3136905262640897e-07
0.716,0.0010378972803660323,1.2973716004575404e-07
0.717,0.0010250043132824683,1.2812553916030854e-07
0.718,0.0010122715052082404,1.2653393815103005e-07
0.719,0.0009996968666161853,1.2496210832702317e-07
0.72,0.0009872784326934365,1.2340980408667958e-07
0.721,0.0009750142630344312,1.218767828793039e-07
0.722,0.0009629024413377053,1.2036280516721316e-07
0.723,0.0009509410751064803,1.1886763438831005e-07
0.724,0.0009391282953529455,1.1739103691911818e-07
0.725,0.000927462256306229,1.1593278203827864e-07
0.726,0.0009159411351239989,1.1449264189049986e-07
0.727,0.0009045631316076269,1.1307039145095336e-07
0.728,0.0008933264679209182,1.1166580849011478e-07
0.729,0.000882229388312309,1.1027867353903862e-07
0.73,0.0008712701588405316,1.0890876985506645e-07
0.731,0.0008604470671036875,1.0755588338796094e-07
0.732,0.00084975842197167,1.0621980274645875e-07
0.733,0.000839202553321934,1.0490031916524175e-07
0.734,0.0008287778117785254,1.0359722647231568e-07
0.735,0.0008184825684543673,1.0231032105679591e-07
0.736,0.0008083152146967473,1.0103940183709342e-07
0.737,0.0007982741618359525,9.978427022949406e-08
0.738,0.0007883578409370473,9.85447301171309e-08
0.739,0.0007785647025547149,9.732058781933936e-08
0.74,0.0007688932164911576,9.61116520613947e-08
0.741,0.0007593418715570037,9.491773394462546e-08
0.742,0.0007499091753351724,9.373864691689655e-08
0.743,0.0007405936539476905,9.257420674346132e-08
0.744,0.0007313938518253875,9.142423147817343e-08
0.745,0.0007223083314804633,9.02885414350579e-08
0.746,0.0007133356732818818,8.916695916023522e-08
0.747,0.000704474475233542,8.805930940419276e-08
0.748,0.0006957233527552233,8.696541909440292e-08
0.749,0.0006870809384662327,8.588511730827909e-08
0.75,0.0006785458819717532,8.481823524646916e-08
0.751,0.0006701168496518454,8.376460620648068e-08
0.752,0.0006617925244530578,8.272406555663223e-08
0.753,0.0006535716056826446,8.169645071033057e-08
0.754,0.0006454528088053198,8.068160110066498e-08
0.755,0.000637434865242556,7.96793581553195e-08
0.756,0.0006295165221743576,7.86895652717947e-08
0.757,0.0006216965423435091,7.771206779293864e-08
0.758,0.0006139737038622545,7.674671298278182e-08
0.759,0.0006063468000213663,7.57933500026708e-08
0.76,0.0005988146391016048,7.48518298877006e-08
0.761,0.0005913760441875007,7.392200552343759e-08
0.762,0.0005840298529834637,7.300373162293296e-08
0.763,0.0005767749176321744,7.209686470402181e-08
0.764,0.0005696101045352219,7.120126306690273e-08
0.765,0.0005625342941759846,7.031678677199808e-08
0.766,0.0005555463809446973,6.944329761808717e-08
0.767,0.0005486452729656996,6.858065912071244e-08
0.768,0.0005418298919268312,6.77287364908539e-08
0.769,0.0005350991729109368,6.68873966138671e-08
0.77,0.0005284520642294785,6.605650802868482e-08
0.771,0.0005218875272582002,6.523594090727503e-08
0.772,0.0005154045362748433,6.442556703435542e-08
0.773,0.000509002078298879,6.362525978735988e-08
0.774,0.0005026791529332209,6.283489411665262e-08
0.775,0.0004964347722079181,6.205434652598976e-08
0.776,0.0004902679604257771,6.128349505322214e-08
0.777,0.00048417775400990976,6.052221925123872e-08
0.778,0.00047816320135317457,5.977040016914682e-08
0.779,0.0004722233626694806,5.902792033368508e-08
0.78,0.0004663573098469505,5.829466373086881e-08
0.781,0.00046056412630289523,5.7570515787861906e-08
0.782,0.000454842906840599,5.6855363355074877e-08
0.783,0.0004491927575078825,5.614909468848531e-08
0.784,0.00044361279545741556,5.545159943217695e-08
0.785,0.0004381021488087769,5.4762768601097114e-08
0.786,0.00043265995651221455,5.408249456402682e-08
0.787,0.0004272853682141115,5.341067102676394e-08
0.788,0.0004219775441241108,5.274719301551385e-08
0.789,0.0004167356548838987,5.209195686048734e-08
0.79,0.0004115588814376182,5.144486017970228e-08
0.791,0.00040644641490388466,5.0805801862985586e-08
0.792,0.00040139745644940226,5.017468205617529e-08
0.793,0.00039641121716413953,4.955140214551744e-08
0.794,0.0003914869179380629,4.893586474225786e-08
0.795,0.0003866237893394011,4.832797366742514e-08
0.796,0.00038182107149441506,4.7727633936801884e-08
0.797,0.00037707801396867174,4.7134751746083966e-08
0.798,0.00037239387564978223,4.654923445622278e-08
0.799,0.0003677679246316035,4.597099057895044e-08
0.8,0.00036319943809987883,4.5399929762484855e-08
0.801,0.00035868770221929156,4.4835962777411444e-08
0.802,0.00035423201202193255,4.427900150274157e-08
0.803,0.00034983167129714254,4.3728958912142815e-08
0.804,0.0003454859924827302,4.3185749060341274e-08
0.805,0.0003411942965575406,4.2649287069692576e-08
0.806,0.00033695591293535264,4.211948911691908e-08
0.807,0.0003327701793601036,4.159627242001295e-08
0.808,0.0003286364418024058,4.107955522530073e-08
0.809,0.00032455405435735505,4.0569256794669383e-08
0.81,0.00032052237914360855,4.006529739295107e-08
0.811,0.0003165407862037105,3.9567598275463815e-08
0.812,0.0003126086534056646,3.907608167570808e-08
0.8130000000000001,0.0003087253663457206,3.859067079321508e-08
0.8140000000000001,0.0003048903182523742,3.811128978154678e-08
0.8150000000000001,0.00030110290989155943,3.763786373644493e-08
0.8160000000000001,0.00029736254947301333,3.7170318684126664e-08
0.8170000000000001,0.0002936686525578117,3.670858156972646e-08
0.8180000000000001,0.0002900206419670452,3.6252580245880654e-08
0.8190000000000001,0.00028641794769163824,3.580224346145478e-08
0.8200000000000001,0.00028286000680327985,3.535750085040998e-08
0.8210000000000001,0.0002793462633664672,3.49182829208084e-08
0.8220000000000001,0.00027587616835164034,3.4484521043955045e-08
0.8230000000000001,0.00027244917954939246,3.405614744367406e-08
0.8240000000000001,0.00026906476148575174,3.363309518571897e-08
0.8250000000000001,0.0002657223853385097,3.3215298167313716e-08
0.8260000000000001,0.00026242152885459275,3.280269110682409e-08
0.8270000000000001,0.00025916167626846055,3.239520953355757e-08
0.8280000000000001,0.0002559423182215133,3.199278977768917e-08
0.8290000000000001,0.0002527629516825074,3.1595368960313424e-08
0.8300000000000001,0.00024962307986895203,3.1202884983619e-08
0.8310000000000001,0.0002465222121694879,3.0815276521185993e-08
0.8320000000000001,0.000243459864067229,3.043248300840363e-08
0.833,0.00024043555706405355,3.0054444633006695e-08
0.834,0.00023744881860583928,2.968110232572991e-08
0.835,0.00023449918200862515,2.9312397751078145e-08
0.836,0.00023158618638569257,2.894827329821157e-08
0.837,0.00022870937657554848,2.858867207194356e-08
0.838,0.00022586830307080679,2.823353788385085e-08
0.839,0.00022306252194795293,2.7882815243494116e-08
0.84,0.00022029159479797726,2.753644934974716e-08
0.841,0.0002175550886578759,2.719438608223449e-08
0.842,0.0002148525759429966,2.6856571992874576e-08
0.843,0.000212183634380229,2.6522954297528625e-08
0.844,0.00020954784694202463,2.619348086775308e-08
0.845,0.00020694480178123296,2.586810022265412e-08
0.846,0.00020437409216675248,2.554676152084406e-08
0.847,0.000201835316419975,2.5229414552496877e-08
0.848,0.00019932807785202563,2.4916009731503204e-08
0.849,0.00019685198470177677,2.4606498087722096e-08
0.85,0.0001944066500746357,2.4300831259329463e-08
0.851,0.00019199169188209252,2.3998961485261565e-08
0.852,0.00018960673278201574,2.370084159775197e-08
0.853,0.00018725140011969436,2.3406425014961796e-08
0.854,0.00018492532586960762,2.3115665733700954e-08
0.855,0.00018262814657792116,2.2828518322240146e-08
0.856,0.00018035950330569768,2.254493791321221e-08
0.857,0.00017811904157280967,2.226488019660121e-08
0.858,0.0001759064113025537,2.1988301412819213e-08
0.859,0.00017372126676694816,2.171515834586852e-08
0.86,0.0001715632665327133,2.1445408316589164e-08
0.861,0.00016943207340792268,2.1179009175990335e-08
0.862,0.00016732735438931395,2.0915919298664245e-08
0.863,0.000165248780610259,2.0656097576282374e-08
0.864,0.00016319602728937568,2.039950341117196e-08
0.865,0.00016116877367978088,2.0146096709972612e-08
0.866,0.0001591667030189743,1.9895837877371787e-08
0.867,0.0001571895024793413,1.9648687809917663e-08
0.868,0.00015523686311927552,1.940460788990944e-08
0.869,0.00015330847983490396,1.9163559979362996e-08
0.87,0.00015140405131241488,1.892550641405186e-08
0.871,0.00014952327998097754,1.8690409997622192e-08
0.872,0.00014766587196624447,1.845823399578056e-08
0.873,0.00014583153704443493,1.8228942130554368e-08
0.874,0.00014401998859698512,1.800249857462314e-08
0.875,0.0001422309435657643,1.7778867945720538e-08
0.876,0.000140464122408847,1.7558015301105875e-08
0.877,0.0001387192490568323,1.7339906132104038e-08
0.878,0.00013699605086970947,1.7124506358713686e-08
0.879,0.00013529425859425565,1.6911782324281958e-08
0.88,0.00013361360632196527,1.6701700790245658e-08
0.881,0.00013195383144750194,1.6494228930937743e-08
0.882,0.00013031467462766417,1.628933432845802e-08
0.883,0.0001286958797408645,1.6086984967608063e-08
0.884,0.00012709719384710791,1.588714923088849e-08
0.885,0.0001255183671484714,1.5689795893558926e-08
0.886,0.00012395915295007094,1.5494894118758867e-08
0.887,0.00012241930762151555,1.5302413452689443e-08
0.888,0.00012089859055884027,1.5112323819855035e-08
0.889,0.00011939676414690968,1.4924595518363712e-08
0.89,0.00011791359372229187,1.4739199215286484e-08
0.891,0.00011644884753659023,1.455610594207378e-08
0.892,0.000115002296720233,1.4375287090029125e-08
0.893,0.0001135737152467125,1.4196714405839063e-08
0.894,0.00011216287989726662,1.4020359987158328e-08
0.895,0.00011076957022600203,1.3846196278250254e-08
0.896,0.00010939356852544771,1.3674196065680963e-08
0.897,0.00010803465979253822,1.3504332474067277e-08
0.898,0.00010669263169501974,1.3336578961877468e-08
0.899,0.00010536727453827126,1.3170909317283908e-08
0.9,0.00010405838123254096,1.3007297654067621e-08
0.901,0.00010276574726058667,1.2845718407573334e-08
0.902,0.0001014891706457202,1.2686146330715025e-08
0.903,0.00010022845192024862,1.2528556490031077e-08
0.904,9.898339409430577e-05,1.2372924261788221e-08
0.905,9.775380262507362e-05,1.2219225328134203e-08
0.906,9.653948538638329e-05,1.2067435673297911e-08
0.907,9.53402526386955e-05,1.1917531579836939e-08
0.908,9.415591699945396e-05,1.1769489624931745e-08
0.909,9.29862934138051e-05,1.1623286676725639e-08
0.91,9.18311991256844e-05,1.1478899890710551e-08
0.911,9.069045364925911e-05,1.1336306706157388e-08
0.912,8.956387874072752e-05,1.119548484259094e-08
0.913,8.845129837046845e-05,1.1056412296308557e-08
0.914,8.735253869553517e-05,1.0919067336941898e-08
0.915,8.626742803249335e-05,1.078342850406167e-08
0.916,8.519579683059391e-05,1.0649474603824239e-08
0.917,8.413747764528159e-05,1.0517184705660199e-08
0.918,8.309230511203036e-05,1.0386538139003795e-08
0.919,8.206011592050537e-05,1.0257514490063171e-08
0.92,8.104074878904568e-05,1.013009359863071e-08
0.921,8.003404443946284e-05,1.0004255554932855e-08
0.922,7.903984557215433e-05,9.879980696519292e-09
0.923,7.805799684152428e-05,9.757249605190536e-09
0.924,7.708834483171081e-05,9.636043103963851e-09
0.925,7.613073803261489e-05,9.51634225407686e-09
0.926,7.518502681622561e-05,9.398128352028202e-09
0.927,7.425106341324164e-05,9.281382926655204e-09
0.928,7.332870188998094e-05,9.166087736247618e-09
0.929,7.241779812557883e-05,9.052224765697354e-09
0.93,7.151820978946912e-05,8.939776223683641e-09
0.931,7.062979631914382e-05,8.828724539892978e-09
0.932,6.975241889819095e-05,8.71905236227387e-09
0.933,6.888594043460331e-05,8.610742554325413e-09
0.934,6.8030225539358e-05,8.50377819241975e-09
0.935,6.718514050526189e-05,8.398142563157735e-09
0.936,6.635055328605886e-05,8.293819160757357e-09
0.937,6.552633347579812e-05,8.190791684474765e-09
0.9380000000000001,6.471235228845734e-05,8.089044036057168e-09
0.9390000000000001,6.390848253781984e-05,7.98856031722748e-09
0.9400000000000001,6.311459861760178e-05,7.889324827200223e-09
0.9410000000000001,6.233057648182527e-05,7.791322060228159e-09
0.9420000000000001,6.15562936254367e-05,7.694536703179588e-09
0.9430000000000001,6.0791629065164354e-05,7.598953633145545e-09
0.9440000000000001,6.0036463320614865e-05,7.504557915076859e-09
0.9450000000000001,5.929067839560446e-05,7.411334799450558e-09
0.9460000000000001,5.855415775972108e-05,7.319269719965135e-09
0.9470000000000001,5.782678633011713e-05,7.228348291264641e-09
0.9480000000000001,5.710845045352666e-05,7.138556306690833e-09
0.9490000000000001,5.6399037888507707e-05,7.049879736063463e-09
0.9500000000000001,5.5698437787903566e-05,6.962304723487946e-09
0.9510000000000001,5.500654068152303e-05,6.8758175851903796e-09
0.9520000000000001,5.432323845903576e-05,6.79040480737947e-09
0.9530000000000001,5.364842435307911e-05,6.7060530441348884e-09
0.9540000000000001,5.298199292257629e-05,6.622749115322036e-09
0.9550000000000001,5.232384003626032e-05,6.5404800045325404e-09
0.9560000000000001,5.167386285640361e-05,6.459232857050451e-09
0.9570000000000001,5.1031959822749587e-05,6.378994977843698e-09
0.9580000000000001,5.039803063664311e-05,6.299753829580389e-09
0.9590000000000001,4.977197624535929e-05,6.221497030669912e-09
0.96,4.915369882662568e-05,6.14421235332821e-09
0.961,4.85431017733377e-05,6.067887721667213e-09
0.962,4.794008967846352e-05,5.99251120980794e-09
0.963,4.734456832013638e-05,5.9180710400170475e-09
0.964,4.6756444646932613e-05,5.8445555808665764e-09
0.965,4.617562676333158e-05,5.771953345416448e-09
0.966,4.560202391535744e-05,5.70025298941968e-09
0.967,4.503554647639811e-05,5.629443309549764e-09
0.968,4.447610593320117e-05,5.559513241650146e-09
0.969,4.3923614872043715e-05,5.490451859005465e-09
0.97,4.337798696507322e-05,5.422248370634153e-09
0.971,4.28391369568193e-05,5.354892119602412e-09
0.972,4.2306980650871784e-05,5.288372581358973e-09
0.973,4.178143489672512e-05,5.2226793620906395e-09
0.974,4.1262417576786116e-05,5.157802197098265e-09
0.975,4.0749847593542464e-05,5.0937309491928085e-09
0.976,4.0243644856891587e-05,5.030455607111449e-09
0.977,3.9743730271625854e-05,4.9679662839532315e-09
0.978,3.925002572507438e-05,4.9062532156342974e-09
0.979,3.876245407489724e-05,4.845306759362156e-09
0.98,3.828093913703207e-05,4.785117392129009e-09
0.981,3.7805405673790304e-05,4.725675709223788e-09
0.982,3.7335779382100694e-05,4.666972422762587e-09
0.983,3.6871986881899836e-05,4.60899836023748e-09
0.984,3.641395570466592e-05,4.55174446308324e-09
0.985,3.596161428209555e-05,4.495201785261944e-09
0.986,3.5514891934921306e-05,4.439361491865164e-09
0.987,3.5073718861867434e-05,4.3842148577334294e-09
0.988,3.4638026128743825e-05,4.329753266092978e-09
0.989,3.420774565767445e-05,4.275968207209306e-09
0.99,3.378281021646022e-05,4.2228512770575276e-09
0.991,3.336315340807403e-05,4.170394176009254e-09
0.992,3.2948709660285665e-05,4.118588707535708e-09
0.993,3.2539414215416444e-05,4.0674267769270555e-09
0.994,3.2135203120220327e-05,4.0169003900275405e-09
0.995,3.1736013215891274e-05,3.9670016519864095e-09
0.996,3.134178212819468e-05,3.917722766024335e-09
0.997,3.095244825772091e-05,3.869056032215114e-09
0.998,3.056795077026071e-05,3.8209938462825896e-09
0.999,3.0188229587299343e-05,3.773528698412418e-09
